1,0.00010683,0.00097981,0.020661,-0.0027297,0.0031668,0.01996,-4.784e-005
9.6382e-008,0.99997,-1.0393e-005,9.2542e-005,-0.020379,0.020333,-0.00020082,-8.2594e-007
-5.9357e-006,2.7007e-005,0.98811,0.00080695,0.0057496,0.011978,0.0074067,-5.232e-005
0.00046155,-0.017977,-2.4115,0.99607,-0.18721,0.14134,0.93798,0.030264
0.00010275,0.0084025,0.15667,-0.038996,0.0091915,0.16837,0.3493,-0.001477
-0.00029649,0.0013383,-0.59409,0.040381,0.28637,0.60024,0.36946,-0.0026339
